                                    Sun                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 AU
2014 Jul 29 20:55:00.0      53.04761       263.72024       1.015256472
2014 Jul 29 21:00:00.0      54.00139       264.59425       1.015256636
2014 Jul 29 21:05:00.0      54.95654       265.45548       1.015256807
2014 Jul 29 21:10:00.0      55.91282       266.30483       1.015256986
2014 Jul 29 21:15:00.0      56.87001       267.14315       1.015257171
2014 Jul 29 21:20:00.0      57.82789       267.97125       1.015257364
2014 Jul 29 21:25:00.0      58.78626       268.78990       1.015257563
2014 Jul 29 21:30:00.0      59.74492       269.59985       1.015257769
2014 Jul 29 21:35:00.0      60.70367       270.40179       1.015257981
2014 Jul 29 21:40:00.0      61.66233       271.19640       1.015258198
2014 Jul 29 21:45:00.0      62.62071       271.98430       1.015258421
2014 Jul 29 21:50:00.0      63.57863       272.76613       1.015258649
2014 Jul 29 21:55:00.0      64.53593       273.54245       1.015258881
2014 Jul 29 22:00:00.0      65.49243       274.31384       1.015259119
2014 Jul 29 22:05:00.0      66.44796       275.08084       1.015259360
2014 Jul 29 22:10:00.0      67.40236       275.84397       1.015259605
2014 Jul 29 22:15:00.0      68.35547       276.60374       1.015259854
2014 Jul 29 22:20:00.0      69.30711       277.36063       1.015260107
2014 Jul 29 22:25:00.0      70.25714       278.11512       1.015260362
2014 Jul 29 22:30:00.0      71.20539       278.86767       1.015260620
2014 Jul 29 22:35:00.0      72.15171       279.61872       1.015260880
2014 Jul 29 22:40:00.0      73.09593       280.36871       1.015261142
2014 Jul 29 22:45:00.0      74.03789       281.11805       1.015261406
2014 Jul 29 22:50:00.0      74.97744       281.86716       1.015261671
2014 Jul 29 22:55:00.0      75.91442       282.61644       1.015261937
2014 Jul 29 23:00:00.0      76.84865       283.36629       1.015262204
2014 Jul 29 23:05:00.0      77.77999       284.11710       1.015262472
2014 Jul 29 23:10:00.0      78.70827       284.86924       1.015262739
2014 Jul 29 23:15:00.0      79.63332       285.62309       1.015263007
2014 Jul 29 23:20:00.0      80.55496       286.37902       1.015263273
2014 Jul 29 23:25:00.0      81.47305       287.13739       1.015263539
2014 Jul 29 23:30:00.0      82.38739       287.89855       1.015263804
2014 Jul 29 23:35:00.0      83.29781       288.66288       1.015264067
2014 Jul 29 23:40:00.0      84.20413       289.43070       1.015264328
2014 Jul 29 23:45:00.0      85.10618       290.20239       1.015264587
2014 Jul 29 23:50:00.0      86.00376       290.97827       1.015264844
2014 Jul 29 23:55:00.0      86.89668       291.75869       1.015265098
2014 Jul 30 00:00:00.0      87.78475       292.54399       1.015265349
2014 Jul 30 00:05:00.0      88.66778       293.33451       1.015265596
2014 Jul 30 00:10:00.0      89.54555       294.13059       1.015265840
2014 Jul 30 00:15:00.0      90.41786       294.93256       1.015266079
2014 Jul 30 00:20:00.0      91.28450       295.74075       1.015266314
2014 Jul 30 00:25:00.0      92.14525       296.55550       1.015266545
2014 Jul 30 00:30:00.0      92.99989       297.37713       1.015266770
2014 Jul 30 00:35:00.0      93.84818       298.20597       1.015266990
2014 Jul 30 00:40:00.0      94.68990       299.04235       1.015267205
2014 Jul 30 00:45:00.0      95.52480       299.88659       1.015267414
2014 Jul 30 00:50:00.0      96.35263       300.73902       1.015267616
2014 Jul 30 00:55:00.0      97.17315       301.59996       1.015267813
2014 Jul 30 01:00:00.0      97.98608       302.46973       1.015268002
2014 Jul 30 01:05:00.0      98.79117       303.34863       1.015268184
2014 Jul 30 01:10:00.0      99.58814       304.23699       1.015268359
2014 Jul 30 01:15:00.0     100.37671       305.13512       1.015268527
2014 Jul 30 01:20:00.0     101.15659       306.04331       1.015268686
2014 Jul 30 01:25:00.0     101.92749       306.96186       1.015268838
2014 Jul 30 01:30:00.0     102.68911       307.89108       1.015268981
2014 Jul 30 01:35:00.0     103.44113       308.83125       1.015269115
2014 Jul 30 01:40:00.0     104.18323       309.78265       1.015269241
2014 Jul 30 01:45:00.0     104.91510       310.74556       1.015269357
2014 Jul 30 01:50:00.0     105.63639       311.72023       1.015269464
2014 Jul 30 01:55:00.0     106.34678       312.70693       1.015269561
2014 Jul 30 02:00:00.0     107.04591       313.70589       1.015269648
2014 Jul 30 02:05:00.0     107.73343       314.71735       1.015269725
2014 Jul 30 02:10:00.0     108.40898       315.74153       1.015269791
2014 Jul 30 02:15:00.0     109.07219       316.77862       1.015269847
2014 Jul 30 02:20:00.0     109.72269       317.82881       1.015269892
2014 Jul 30 02:25:00.0     110.36009       318.89227       1.015269926
2014 Jul 30 02:30:00.0     110.98401       319.96914       1.015269949
2014 Jul 30 02:35:00.0     111.59406       321.05956       1.015269960
2014 Jul 30 02:40:00.0     112.18984       322.16362       1.015269960
2014 Jul 30 02:45:00.0     112.77096       323.28140       1.015269948
2014 Jul 30 02:50:00.0     113.33700       324.41296       1.015269923
2014 Jul 30 02:55:00.0     113.88757       325.55831       1.015269887
2014 Jul 30 03:00:00.0     114.42224       326.71744       1.015269838
2014 Jul 30 03:05:00.0     114.94063       327.89033       1.015269776
2014 Jul 30 03:10:00.0     115.44230       329.07689       1.015269701
2014 Jul 30 03:15:00.0     115.92686       330.27701       1.015269614
2014 Jul 30 03:20:00.0     116.39390       331.49055       1.015269514
2014 Jul 30 03:25:00.0     116.84301       332.71733       1.015269400
2014 Jul 30 03:30:00.0     117.27379       333.95712       1.015269273
2014 Jul 30 03:35:00.0     117.68585       335.20965       1.015269132
2014 Jul 30 03:40:00.0     118.07881       336.47461       1.015268978
2014 Jul 30 03:45:00.0     118.45228       337.75167       1.015268810
2014 Jul 30 03:50:00.0     118.80590       339.04042       1.015268628
2014 Jul 30 03:55:00.0     119.13930       340.34042       1.015268432
2014 Jul 30 04:00:00.0     119.45215       341.65121       1.015268222
2014 Jul 30 04:05:00.0     119.74412       342.97225       1.015267997
2014 Jul 30 04:10:00.0     120.01488       344.30299       1.015267759
2014 Jul 30 04:15:00.0     120.26416       345.64281       1.015267506
2014 Jul 30 04:20:00.0     120.49165       346.99108       1.015267238
2014 Jul 30 04:25:00.0     120.69712       348.34711       1.015266956
2014 Jul 30 04:30:00.0     120.88032       349.71019       1.015266660
2014 Jul 30 04:35:00.0     121.04104       351.07957       1.015266349
2014 Jul 30 04:40:00.0     121.17910       352.45448       1.015266023
2014 Jul 30 04:45:00.0     121.29432       353.83409       1.015265682
2014 Jul 30 04:50:00.0     121.38657       355.21760       1.015265327
2014 Jul 30 04:55:00.0     121.45574       356.60415       1.015264957
2014 Jul 30 05:00:00.0     121.50174       357.99287       1.015264572
2014 Jul 30 05:05:00.0     121.52452       359.38291       1.015264172
2014 Jul 30 05:10:00.0     121.52405         0.77338       1.015263758
2014 Jul 30 05:15:00.0     121.50033         2.16339       1.015263328
2014 Jul 30 05:20:00.0     121.45340         3.55208       1.015262884
2014 Jul 30 05:25:00.0     121.38330         4.93856       1.015262425
2014 Jul 30 05:30:00.0     121.29012         6.32198       1.015261951
2014 Jul 30 05:35:00.0     121.17398         7.70149       1.015261462
2014 Jul 30 05:40:00.0     121.03501         9.07627       1.015260959
2014 Jul 30 05:45:00.0     120.87338        10.44551       1.015260441
2014 Jul 30 05:50:00.0     120.68928        11.80843       1.015259908
2014 Jul 30 05:55:00.0     120.48293        13.16429       1.015259361
2014 Jul 30 06:00:00.0     120.25455        14.51237       1.015258799
2014 Jul 30 06:05:00.0     120.00442        15.85199       1.015258223
2014 Jul 30 06:10:00.0     119.73280        17.18252       1.015257632
2014 Jul 30 06:15:00.0     119.43999        18.50334       1.015257027
2014 Jul 30 06:20:00.0     119.12632        19.81390       1.015256408
2014 Jul 30 06:25:00.0     118.79211        21.11367       1.015255775
2014 Jul 30 06:30:00.0     118.43770        22.40218       1.015255128
2014 Jul 30 06:35:00.0     118.06345        23.67900       1.015254467
2014 Jul 30 06:40:00.0     117.66973        24.94373       1.015253792
2014 Jul 30 06:45:00.0     117.25693        26.19603       1.015253104
2014 Jul 30 06:50:00.0     116.82542        27.43559       1.015252402
2014 Jul 30 06:55:00.0     116.37561        28.66215       1.015251686
2014 Jul 30 07:00:00.0     115.90788        29.87548       1.015250958
2014 Jul 30 07:05:00.0     115.42266        31.07540       1.015250216
2014 Jul 30 07:10:00.0     114.92033        32.26177       1.015249461
2014 Jul 30 07:15:00.0     114.40132        33.43448       1.015248694
2014 Jul 30 07:20:00.0     113.86603        34.59346       1.015247914
2014 Jul 30 07:25:00.0     113.31488        35.73866       1.015247121
2014 Jul 30 07:30:00.0     112.74826        36.87009       1.015246317
2014 Jul 30 07:35:00.0     112.16659        37.98777       1.015245500
2014 Jul 30 07:40:00.0     111.57028        39.09175       1.015244671
2014 Jul 30 07:45:00.0     110.95971        40.18211       1.015243831
2014 Jul 30 07:50:00.0     110.33530        41.25895       1.015242979
2014 Jul 30 07:55:00.0     109.69742        42.32240       1.015242116
2014 Jul 30 08:00:00.0     109.04647        43.37261       1.015241242
2014 Jul 30 08:05:00.0     108.38283        44.40975       1.015240357
2014 Jul 30 08:10:00.0     107.70686        45.43400       1.015239461
2014 Jul 30 08:15:00.0     107.01894        46.44557       1.015238555
2014 Jul 30 08:20:00.0     106.31943        47.44468       1.015237639
2014 Jul 30 08:25:00.0     105.60869        48.43155       1.015236713
2014 Jul 30 08:30:00.0     104.88705        49.40643       1.015235777
2014 Jul 30 08:35:00.0     104.15486        50.36957       1.015234832
2014 Jul 30 08:40:00.0     103.41245        51.32125       1.015233878
2014 Jul 30 08:45:00.0     102.66014        52.26173       1.015232915
2014 Jul 30 08:50:00.0     101.89826        53.19130       1.015231943
2014 Jul 30 08:55:00.0     101.12711        54.11025       1.015230962
2014 Jul 30 09:00:00.0     100.34700        55.01887       1.015229974
2014 Jul 30 09:05:00.0      99.55821        55.91746       1.015228978
2014 Jul 30 09:10:00.0      98.76105        56.80633       1.015227974
2014 Jul 30 09:15:00.0      97.95578        57.68578       1.015226962
2014 Jul 30 09:20:00.0      97.14269        58.55614       1.015225944
2014 Jul 30 09:25:00.0      96.32203        59.41771       1.015224919
2014 Jul 30 09:30:00.0      95.49407        60.27083       1.015223888
2014 Jul 30 09:35:00.0      94.65907        61.11580       1.015222850
2014 Jul 30 09:40:00.0      93.81727        61.95295       1.015221807
2014 Jul 30 09:45:00.0      92.96890        62.78261       1.015220758
2014 Jul 30 09:50:00.0      92.11422        63.60511       1.015219704
2014 Jul 30 09:55:00.0      91.25343        64.42077       1.015218644
2014 Jul 30 10:00:00.0      90.38678        65.22993       1.015217581
2014 Jul 30 10:05:00.0      89.51447        66.03292       1.015216512
2014 Jul 30 10:10:00.0      88.63673        66.83007       1.015215440
2014 Jul 30 10:15:00.0      87.75375        67.62172       1.015214364
2014 Jul 30 10:20:00.0      86.86574        68.40821       1.015213285
2014 Jul 30 10:25:00.0      85.97290        69.18987       1.015212202
2014 Jul 30 10:30:00.0      85.07543        69.96705       1.015211117
2014 Jul 30 10:35:00.0      84.17351        70.74009       1.015210030
2014 Jul 30 10:40:00.0      83.26733        71.50934       1.015208940
2014 Jul 30 10:45:00.0      82.35708        72.27514       1.015207848
2014 Jul 30 10:50:00.0      81.44293        73.03786       1.015206755
2014 Jul 30 10:55:00.0      80.52506        73.79784       1.015205661
2014 Jul 30 11:00:00.0      79.60365        74.55545       1.015204565
2014 Jul 30 11:05:00.0      78.67887        75.31106       1.015203470
2014 Jul 30 11:10:00.0      77.75088        76.06502       1.015202374
2014 Jul 30 11:15:00.0      76.81985        76.81773       1.015201278
2014 Jul 30 11:20:00.0      75.88596        77.56956       1.015200182
2014 Jul 30 11:25:00.0      74.94935        78.32090       1.015199088
2014 Jul 30 11:30:00.0      74.01020        79.07215       1.015197994
2014 Jul 30 11:35:00.0      73.06866        79.82372       1.015196902
2014 Jul 30 11:40:00.0      72.12489        80.57602       1.015195811
2014 Jul 30 11:45:00.0      71.17907        81.32947       1.015194723
2014 Jul 30 11:50:00.0      70.23134        82.08452       1.015193637
2014 Jul 30 11:55:00.0      69.28186        82.84160       1.015192553
2014 Jul 30 12:00:00.0      68.33080        83.60119       1.015191473
2014 Jul 30 12:05:00.0      67.37833        84.36376       1.015190396
2014 Jul 30 12:10:00.0      66.42459        85.12980       1.015189322
2014 Jul 30 12:15:00.0      65.46977        85.89982       1.015188253
2014 Jul 30 12:20:00.0      64.51402        86.67435       1.015187187
2014 Jul 30 12:25:00.0      63.55751        87.45393       1.015186127
2014 Jul 30 12:30:00.0      62.60042        88.23914       1.015185071
2014 Jul 30 12:35:00.0      61.64293        89.03056       1.015184020
2014 Jul 30 12:40:00.0      60.68521        89.82881       1.015182974
2014 Jul 30 12:45:00.0      59.72745        90.63454       1.015181935
2014 Jul 30 12:50:00.0      58.76984        91.44842       1.015180901
2014 Jul 30 12:55:00.0      57.81258        92.27117       1.015179874
2014 Jul 30 13:00:00.0      56.85587        93.10351       1.015178853
2014 Jul 30 13:05:00.0      55.89991        93.94624       1.015177840
2014 Jul 30 13:10:00.0      54.94494        94.80016       1.015176833
2014 Jul 30 13:15:00.0      53.99116        95.66614       1.015175834
2014 Jul 30 13:20:00.0      53.03883        96.54509       1.015174843
2014 Jul 30 13:25:00.0      52.08819        97.43798       1.015173860
2014 Jul 30 13:30:00.0      51.13951        98.34581       1.015172885
2014 Jul 30 13:35:00.0      50.19304        99.26965       1.015171918
2014 Jul 30 13:40:00.0      49.24910       100.21066       1.015170960
2014 Jul 30 13:45:00.0      48.30797       101.17002       1.015170012
2014 Jul 30 13:50:00.0      47.36998       102.14902       1.015169073
2014 Jul 30 13:55:00.0      46.43549       103.14902       1.015168143
2014 Jul 30 14:00:00.0      45.50484       104.17145       1.015167223
