                                   Moon                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 km
2014 Jul 18 12:40:00.0      44.84827       232.44469        372323.050
2014 Jul 18 12:45:00.0      45.58663       233.79762        372399.733
2014 Jul 18 12:50:00.0      46.33792       235.11901        372478.190
2014 Jul 18 12:55:00.0      47.10142       236.40995        372558.391
2014 Jul 18 13:00:00.0      47.87646       237.67159        372640.309
2014 Jul 18 13:05:00.0      48.66239       238.90503        372723.914
2014 Jul 18 13:10:00.0      49.45858       240.11140        372809.175
2014 Jul 18 13:15:00.0      50.26445       241.29178        372896.063
2014 Jul 18 13:20:00.0      51.07944       242.44727        372984.544
2014 Jul 18 13:25:00.0      51.90302       243.57891        373074.587
2014 Jul 18 13:30:00.0      52.73468       244.68775        373166.160
2014 Jul 18 13:35:00.0      53.57393       245.77480        373259.227
2014 Jul 18 13:40:00.0      54.42030       246.84104        373353.755
2014 Jul 18 13:45:00.0      55.27337       247.88743        373449.708
2014 Jul 18 13:50:00.0      56.13272       248.91491        373547.052
2014 Jul 18 13:55:00.0      56.99793       249.92438        373645.750
2014 Jul 18 14:00:00.0      57.86864       250.91671        373745.764
2014 Jul 18 14:05:00.0      58.74447       251.89275        373847.058
2014 Jul 18 14:10:00.0      59.62508       252.85332        373949.593
2014 Jul 18 14:15:00.0      60.51013       253.79921        374053.332
2014 Jul 18 14:20:00.0      61.39931       254.73120        374158.234
2014 Jul 18 14:25:00.0      62.29231       255.65002        374264.261
2014 Jul 18 14:30:00.0      63.18883       256.55640        374371.372
2014 Jul 18 14:35:00.0      64.08861       257.45103        374479.528
2014 Jul 18 14:40:00.0      64.99136       258.33457        374588.686
2014 Jul 18 14:45:00.0      65.89682       259.20769        374698.806
2014 Jul 18 14:50:00.0      66.80475       260.07102        374809.847
2014 Jul 18 14:55:00.0      67.71490       260.92515        374921.765
2014 Jul 18 15:00:00.0      68.62703       261.77069        375034.519
2014 Jul 18 15:05:00.0      69.54093       262.60822        375148.065
2014 Jul 18 15:10:00.0      70.45637       263.43828        375262.361
2014 Jul 18 15:15:00.0      71.37314       264.26142        375377.363
2014 Jul 18 15:20:00.0      72.29102       265.07816        375493.027
2014 Jul 18 15:25:00.0      73.20982       265.88903        375609.309
2014 Jul 18 15:30:00.0      74.12934       266.69451        375726.166
2014 Jul 18 15:35:00.0      75.04939       267.49511        375843.552
2014 Jul 18 15:40:00.0      75.96978       268.29128        375961.424
2014 Jul 18 15:45:00.0      76.89032       269.08351        376079.736
2014 Jul 18 15:50:00.0      77.81082       269.87223        376198.443
2014 Jul 18 15:55:00.0      78.73112       270.65791        376317.500
2014 Jul 18 16:00:00.0      79.65103       271.44098        376436.862
2014 Jul 18 16:05:00.0      80.57037       272.22187        376556.483
2014 Jul 18 16:10:00.0      81.48897       273.00100        376676.319
2014 Jul 18 16:15:00.0      82.40667       273.77880        376796.323
2014 Jul 18 16:20:00.0      83.32328       274.55566        376916.451
2014 Jul 18 16:25:00.0      84.23864       275.33200        377036.656
2014 Jul 18 16:30:00.0      85.15257       276.10822        377156.894
2014 Jul 18 16:35:00.0      86.06491       276.88472        377277.118
2014 Jul 18 16:40:00.0      86.97548       277.66189        377397.284
2014 Jul 18 16:45:00.0      87.88411       278.44013        377517.345
2014 Jul 18 16:50:00.0      88.79063       279.21982        377637.257
2014 Jul 18 16:55:00.0      89.69487       280.00134        377756.975
2014 Jul 18 17:00:00.0      90.59664       280.78510        377876.452
2014 Jul 18 17:05:00.0      91.49578       281.57146        377995.646
2014 Jul 18 17:10:00.0      92.39209       282.36082        378114.510
2014 Jul 18 17:15:00.0      93.28541       283.15356        378233.000
2014 Jul 18 17:20:00.0      94.17554       283.95006        378351.072
2014 Jul 18 17:25:00.0      95.06229       284.75071        378468.681
2014 Jul 18 17:30:00.0      95.94548       285.55590        378585.785
2014 Jul 18 17:35:00.0      96.82491       286.36600        378702.338
2014 Jul 18 17:40:00.0      97.70037       287.18142        378818.298
2014 Jul 18 17:45:00.0      98.57168       288.00254        378933.622
2014 Jul 18 17:50:00.0      99.43861       288.82975        379048.267
2014 Jul 18 17:55:00.0     100.30096       289.66345        379162.191
2014 Jul 18 18:00:00.0     101.15851       290.50403        379275.351
2014 Jul 18 18:05:00.0     102.01103       291.35190        379387.706
2014 Jul 18 18:10:00.0     102.85830       292.20745        379499.214
2014 Jul 18 18:15:00.0     103.70007       293.07109        379609.835
2014 Jul 18 18:20:00.0     104.53611       293.94323        379719.528
2014 Jul 18 18:25:00.0     105.36617       294.82427        379828.253
2014 Jul 18 18:30:00.0     106.19000       295.71462        379935.971
2014 Jul 18 18:35:00.0     107.00732       296.61471        380042.642
2014 Jul 18 18:40:00.0     107.81787       297.52494        380148.228
2014 Jul 18 18:45:00.0     108.62137       298.44573        380252.690
2014 Jul 18 18:50:00.0     109.41752       299.37750        380355.992
2014 Jul 18 18:55:00.0     110.20605       300.32067        380458.095
2014 Jul 18 19:00:00.0     110.98663       301.27565        380558.964
2014 Jul 18 19:05:00.0     111.75896       302.24286        380658.562
2014 Jul 18 19:10:00.0     112.52271       303.22272        380756.854
2014 Jul 18 19:15:00.0     113.27755       304.21563        380853.806
2014 Jul 18 19:20:00.0     114.02313       305.22202        380949.382
2014 Jul 18 19:25:00.0     114.75911       306.24227        381043.550
2014 Jul 18 19:30:00.0     115.48511       307.27680        381136.277
2014 Jul 18 19:35:00.0     116.20077       308.32598        381227.529
2014 Jul 18 19:40:00.0     116.90570       309.39020        381317.277
2014 Jul 18 19:45:00.0     117.59951       310.46984        381405.488
2014 Jul 18 19:50:00.0     118.28178       311.56523        381492.132
2014 Jul 18 19:55:00.0     118.95212       312.67673        381577.180
2014 Jul 18 20:00:00.0     119.61008       313.80466        381660.603
2014 Jul 18 20:05:00.0     120.25524       314.94932        381742.372
2014 Jul 18 20:10:00.0     120.88715       316.11098        381822.461
2014 Jul 18 20:15:00.0     121.50536       317.28991        381900.842
2014 Jul 18 20:20:00.0     122.10940       318.48633        381977.490
2014 Jul 18 20:25:00.0     122.69881       319.70042        382052.379
2014 Jul 18 20:30:00.0     123.27311       320.93235        382125.485
2014 Jul 18 20:35:00.0     123.83180       322.18224        382196.785
2014 Jul 18 20:40:00.0     124.37442       323.45017        382266.255
2014 Jul 18 20:45:00.0     124.90045       324.73616        382333.874
2014 Jul 18 20:50:00.0     125.40940       326.04020        382399.620
2014 Jul 18 20:55:00.0     125.90077       327.36221        382463.472
2014 Jul 18 21:00:00.0     126.37407       328.70209        382525.412
2014 Jul 18 21:05:00.0     126.82879       330.05963        382585.421
2014 Jul 18 21:10:00.0     127.26444       331.43460        382643.479
2014 Jul 18 21:15:00.0     127.68053       332.82669        382699.571
2014 Jul 18 21:20:00.0     128.07657       334.23551        382753.681
2014 Jul 18 21:25:00.0     128.45209       335.66062        382805.792
2014 Jul 18 21:30:00.0     128.80663       337.10151        382855.890
2014 Jul 18 21:35:00.0     129.13973       338.55759        382903.961
2014 Jul 18 21:40:00.0     129.45096       340.02819        382949.994
2014 Jul 18 21:45:00.0     129.73990       341.51258        382993.975
2014 Jul 18 21:50:00.0     130.00616       343.00997        383035.894
2014 Jul 18 21:55:00.0     130.24936       344.51948        383075.741
2014 Jul 18 22:00:00.0     130.46916       346.04017        383113.506
2014 Jul 18 22:05:00.0     130.66524       347.57103        383149.181
2014 Jul 18 22:10:00.0     130.83729       349.11102        383182.759
2014 Jul 18 22:15:00.0     130.98507       350.65901        383214.233
2014 Jul 18 22:20:00.0     131.10835       352.21384        383243.597
2014 Jul 18 22:25:00.0     131.20694       353.77431        383270.847
2014 Jul 18 22:30:00.0     131.28067       355.33916        383295.978
2014 Jul 18 22:35:00.0     131.32944       356.90713        383318.988
2014 Jul 18 22:40:00.0     131.35316       358.47694        383339.875
2014 Jul 18 22:45:00.0     131.35180         0.04727        383358.638
2014 Jul 18 22:50:00.0     131.32535         1.61681        383375.276
2014 Jul 18 22:55:00.0     131.27385         3.18427        383389.790
2014 Jul 18 23:00:00.0     131.19738         4.74836        383402.182
2014 Jul 18 23:05:00.0     131.09605         6.30780        383412.453
2014 Jul 18 23:10:00.0     130.97002         7.86135        383420.609
2014 Jul 18 23:15:00.0     130.81948         9.40781        383426.652
2014 Jul 18 23:20:00.0     130.64464        10.94601        383430.589
2014 Jul 18 23:25:00.0     130.44578        12.47484        383432.425
2014 Jul 18 23:30:00.0     130.22317        13.99324        383432.167
2014 Jul 18 23:35:00.0     129.97714        15.50021        383429.823
2014 Jul 18 23:40:00.0     129.70804        16.99482        383425.402
2014 Jul 18 23:45:00.0     129.41622        18.47619        383418.914
2014 Jul 18 23:50:00.0     129.10209        19.94352        383410.369
2014 Jul 18 23:55:00.0     128.76607        21.39607        383399.779
2014 Jul 19 00:00:00.0     128.40858        22.83320        383387.156
2014 Jul 19 00:05:00.0     128.03006        24.25432        383372.514
2014 Jul 19 00:10:00.0     127.63099        25.65890        383355.865
2014 Jul 19 00:15:00.0     127.21184        27.04651        383337.227
2014 Jul 19 00:20:00.0     126.77308        28.41676        383316.613
2014 Jul 19 00:25:00.0     126.31521        29.76935        383294.041
2014 Jul 19 00:30:00.0     125.83871        31.10403        383269.529
2014 Jul 19 00:35:00.0     125.34408        32.42061        383243.095
2014 Jul 19 00:40:00.0     124.83182        33.71898        383214.757
2014 Jul 19 00:45:00.0     124.30243        34.99905        383184.536
2014 Jul 19 00:50:00.0     123.75639        36.26082        383152.453
2014 Jul 19 00:55:00.0     123.19420        37.50432        383118.529
2014 Jul 19 01:00:00.0     122.61636        38.72961        383082.787
2014 Jul 19 01:05:00.0     122.02332        39.93683        383045.250
2014 Jul 19 01:10:00.0     121.41558        41.12611        383005.942
2014 Jul 19 01:15:00.0     120.79360        42.29766        382964.887
2014 Jul 19 01:20:00.0     120.15783        43.45170        382922.112
2014 Jul 19 01:25:00.0     119.50873        44.58847        382877.642
2014 Jul 19 01:30:00.0     118.84674        45.70826        382831.505
2014 Jul 19 01:35:00.0     118.17229        46.81135        382783.728
2014 Jul 19 01:40:00.0     117.48580        47.89808        382734.339
2014 Jul 19 01:45:00.0     116.78768        48.96878        382683.369
2014 Jul 19 01:50:00.0     116.07833        50.02379        382630.846
2014 Jul 19 01:55:00.0     115.35814        51.06349        382576.802
2014 Jul 19 02:00:00.0     114.62750        52.08824        382521.267
2014 Jul 19 02:05:00.0     113.88677        53.09844        382464.274
2014 Jul 19 02:10:00.0     113.13631        54.09448        382405.855
2014 Jul 19 02:15:00.0     112.37647        55.07675        382346.043
2014 Jul 19 02:20:00.0     111.60759        56.04566        382284.872
2014 Jul 19 02:25:00.0     110.83000        57.00161        382222.376
2014 Jul 19 02:30:00.0     110.04401        57.94502        382158.591
2014 Jul 19 02:35:00.0     109.24994        58.87629        382093.551
2014 Jul 19 02:40:00.0     108.44809        59.79584        382027.294
2014 Jul 19 02:45:00.0     107.63874        60.70407        381959.855
2014 Jul 19 02:50:00.0     106.82218        61.60139        381891.273
2014 Jul 19 02:55:00.0     105.99868        62.48822        381821.584
2014 Jul 19 03:00:00.0     105.16851        63.36497        381750.827
2014 Jul 19 03:05:00.0     104.33192        64.23203        381679.041
2014 Jul 19 03:10:00.0     103.48917        65.08981        381606.265
2014 Jul 19 03:15:00.0     102.64049        65.93871        381532.539
2014 Jul 19 03:20:00.0     101.78613        66.77912        381457.902
2014 Jul 19 03:25:00.0     100.92631        67.61145        381382.396
2014 Jul 19 03:30:00.0     100.06126        68.43609        381306.060
2014 Jul 19 03:35:00.0      99.19118        69.25342        381228.938
2014 Jul 19 03:40:00.0      98.31630        70.06382        381151.069
2014 Jul 19 03:45:00.0      97.43681        70.86770        381072.497
2014 Jul 19 03:50:00.0      96.55292        71.66541        380993.264
2014 Jul 19 03:55:00.0      95.66482        72.45736        380913.412
2014 Jul 19 04:00:00.0      94.77270        73.24390        380832.985
2014 Jul 19 04:05:00.0      93.87674        74.02542        380752.025
2014 Jul 19 04:10:00.0      92.97714        74.80230        380670.577
2014 Jul 19 04:15:00.0      92.07406        75.57489        380588.683
2014 Jul 19 04:20:00.0      91.16769        76.34358        380506.389
2014 Jul 19 04:25:00.0      90.25819        77.10874        380423.739
2014 Jul 19 04:30:00.0      89.34574        77.87073        380340.776
2014 Jul 19 04:35:00.0      88.43049        78.62994        380257.546
2014 Jul 19 04:40:00.0      87.51261        79.38672        380174.092
